INFO 2021-04-30 10:50:31,023 autoreload 16615 139797028714304 Watching for file changes with StatReloader
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/getpass.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/info/admin.py first seen with mtime 1611663311.5163293
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/safestring.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/utils.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/database.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/xml/dom/xmlbuilder.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/signals.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/string.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/asyncio/format_helpers.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/transaction.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/random.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /usr/lib/python3.8/wsgiref/util.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,974 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/boundfield.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/sql/constants.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/images.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /usr/lib/python3.8/re.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/shortcuts.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/functions/datetime.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django_heroku/__init__.py first seen with mtime 1619092755.945602
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/autoreload.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/uploadedfile.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /usr/lib/python3.8/wsgiref/headers.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/ddl_references.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /usr/lib/python3.8/xml/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/_encoded_words.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/dispatch/dispatcher.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /usr/lib/python3.8/os.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,975 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/signals.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /usr/lib/python3.8/warnings.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /usr/lib/python3.8/asyncio/streams.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/signals.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/decorators/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/reds/__init__.py first seen with mtime 1611663218.733921
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/widgets.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/messages/constants.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/info/views.py first seen with mtime 1619692936.8614926
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /usr/lib/python3.8/socketserver.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/migration.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /usr/lib/python3.8/contextvars.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,976 autoreload 17014 140350190888768 File /usr/lib/python3.8/unittest/case.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/urls/exceptions.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /usr/lib/python3.8/lib-dynload/_json.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/_header_value_parser.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /usr/lib/python3.8/logging/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/apps.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 11:00:26,977 autoreload 17014 140350190888768 File /usr/lib/python3.8/xml/dom/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,978 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/asgiref/current_thread_executor.py first seen with mtime 1611661712.1524358
DEBUG 2021-04-30 11:00:26,978 autoreload 17014 140350190888768 File /etc/python3.8/sitecustomize.py first seen with mtime 1584094456.0
DEBUG 2021-04-30 11:00:26,978 autoreload 17014 140350190888768 File /usr/lib/python3.8/copyreg.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,978 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/checks.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,978 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/tree.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /usr/lib/python3.8/urllib/response.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/functions/mixins.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/pytz/tzfile.py first seen with mtime 1611661712.2524407
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /usr/lib/python3.8/multiprocessing/context.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/cache.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,979 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/regex_helper.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /usr/lib/python3.8/fractions.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /usr/lib/python3.8/asyncio/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /usr/lib/python3.8/secrets.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /usr/lib/python3.8/typing.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/test/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,980 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/models.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /usr/lib/python3.8/fnmatch.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/aggregates.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/engine.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /usr/lib/python3.8/lib-dynload/_uuid.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/handlers/wsgi.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/global_settings.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/forms.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/serializers/json.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/state.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/files.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/asgiref/__init__.py first seen with mtime 1611661712.1524358
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/decorators.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /usr/lib/python3.8/asyncio/subprocess.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/filters/others.py first seen with mtime 1611661712.1884377
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /usr/lib/python3.8/io.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,981 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/quopri.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/inspect.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/xml/dom/NodeFilter.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/concurrent/futures/thread.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/statistics.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/platform.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/mime/multipart.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/operations/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/http/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/linecache.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/base64mime.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/security/csrf.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/loader_tags.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/importlib/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/pytz/lazy.py first seen with mtime 1611661712.2524407
DEBUG 2021-04-30 11:00:26,982 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/errors.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/ctypes/_endian.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/unittest/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/tokens.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/wsgiref/handlers.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/html/parser.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/difflib.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/defaulttags.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/xml/dom/domreg.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/test/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/formats.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/constraints.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/i18n.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/helpers.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/deletion.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,983 autoreload 17014 140350190888768 File /usr/lib/python3.8/base64.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/models.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/mime/nonmultipart.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /usr/lib/python3.8/lib-dynload/_contextvars.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/signing.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /usr/lib/python3.8/asyncio/staggered.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,984 autoreload 17014 140350190888768 File /usr/lib/python3.8/enum.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,985 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/enums.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 11:00:26,985 autoreload 17014 140350190888768 File /usr/lib/python3.8/email/generator.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,985 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 11:00:26,985 autoreload 17014 140350190888768 File /usr/lib/python3.8/asyncio/exceptions.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,985 autoreload 17014 140350190888768 File /usr/lib/python3.8/subprocess.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 11:00:26,985 autoreload 17014 140350190888768 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/schema.py first seen with mtime 1611661712.9164736
